,Friedel_et_al_B_cells,Tani_et_al_Hela,Schofield_et_al_K562,Mele_et_al_K562,Mele_et_al_H1-ESC,Wu_et_al_K562,Wu_et_al_293T,Arango_et_al_Hela,Wachutka_et_al_K562
ENSG00000099622,206.7,7.04,1.85425,,,-0.057398124,0.0453852544565256,3.25795732779888,227.34323566204603
ENSG00000099624,,22.11,,,,,0.0563108418858727,,1713.12128263022
ENSG00000099625,,3.13,,3.731518,,,0.012789901038654,,
ENSG00000099715,,17.65,,,,,,,
ENSG00000099725,281.3,,,,,,,,
ENSG00000099783,,12.0,10.615400000000001,27.92203333333333,26.083093333333334,-0.082190608,0.0306072009961802,9.51953715819981,353.75010776284796
ENSG00000099785,,,,,,-0.080329968,0.0375669579699681,5.33189891505196,352.027068109066
ENSG00000099795,946.2,19.2,,,,,0.0463178295213568,,636.889937367804
ENSG00000099797,,,,24.38319,,,0.0376668050044597,,1353.4552434905302
ENSG00000099800,270.7,8.57,4.1316,10.009830333333333,,,0.0365747817513274,4.66004217131617,369.76313532532004
ENSG00000099804,335.0,6.29,3.1115000000000004,4.749039666666667,9.319608333333333,-0.085516382,0.0205048974190508,4.17329701611073,455.730640649058
ENSG00000099810,326.3,3.33,,,4.571898333333333,,0.0290624422910092,2.84127352878071,
ENSG00000099812,,3.13,,,,,,3.35671486669099,
ENSG00000099814,,7.43,1.02875,,,-0.047098872,-0.00332748136662782,3.51304511105103,
ENSG00000099817,1013.7,17.68,5.4331499999999995,,,,0.0649816325221568,12.110036169299,643.676239780877
ENSG00000099821,,8.16,1.6778,4.474317666666667,7.063453666666667,-0.048329274,0.0223292121388123,3.51547897759174,499.02564665493105
ENSG00000099822,,10.67,,5.556625,,,0.00937384013192502,5.98813951758601,
ENSG00000099834,,18.43,,,,,,,
ENSG00000099840,,,,,,,0.049588904915672,3.48750843560697,
ENSG00000099849,,4.62,,,,-0.059437548,-0.105375144332679,3.8421412390365,
ENSG00000099860,,2.25,,,0.6740261333333333,-0.418209628,0.0200344449535957,3.02782445697331,64.0513573278708
ENSG00000099864,,6.67,,,,,0.0375315608490255,5.37200065498615,
ENSG00000099866,,,,,,,,3.30196409666683,
ENSG00000099875,228.2,3.13,1.1832500000000001,3.2033790000000004,4.701222666666667,-0.068858124,0.0282885600035079,3.21680280979979,440.49045891798403
ENSG00000099889,,,1.59125,5.5343496666666665,,-0.066608308,-0.00281328141222063,3.02854103942163,515.374991259534
ENSG00000099899,,3.17,1.5817,3.4191273333333334,,-0.05123031,0.000781053495387905,3.19935956526494,215.748980269454
ENSG00000099901,493.7,13.85,6.0929,31.039506666666664,,-0.034666814,0.0697047413886,6.03322421895055,501.366892085177
ENSG00000099904,,5.85,1.66695,16.49794,,-0.076320507,0.0247180558898589,3.48422998029683,631.976088428714
ENSG00000099910,254.8,2.82,0.7342,2.614852,5.225863,-0.143137703,-0.0664309681103734,2.49515967683098,
ENSG00000099917,221.6,3.28,1.0213,3.8651053333333336,,-0.122893202,-0.00290405628581651,2.70819872774709,256.34521637845404
ENSG00000099940,256.1,6.0,2.2344999999999997,4.192007666666666,7.755568666666666,-0.082484651,0.0111937489989206,3.56115746396883,275.724759234799
ENSG00000099942,262.7,2.56,0.40195000000000003,1.1808323333333333,1.780023,-0.232056178,-0.0646906922396034,2.39353821361573,124.63987893562
ENSG00000099949,,3.39,2.3142,9.911838333333334,,,0.0145929040144247,2.93775871207765,260.116499163295
ENSG00000099953,,,,,,,0.056359904917673,4.03000220886749,
ENSG00000099954,,,,,,-0.196418062,-0.00987852114052866,2.71139022633712,246.947629627975
ENSG00000099956,795.3,10.4,5.21805,7.988522333333333,19.83299333333333,-0.057156179,0.0716207429181089,4.23890077527155,465.890531944914
ENSG00000099957,,,,,,,,2.8779410142107,
ENSG00000099958,264.1,,,,,,0.0949964460264158,4.43371122636728,1233.52412062116
ENSG00000099968,245.2,4.0,2.38775,4.133171333333333,,-0.079723727,0.0211835660602455,3.14871288072242,300.245954287467
ENSG00000099974,,,,,,,-0.0355044058004839,,
ENSG00000099977,1226.6,,,,,,0.0469799530304692,,
ENSG00000099984,,,,,,,,6.29788070385919,
ENSG00000099991,328.9,3.51,2.56535,5.6757290000000005,,-0.06491076,-0.0284191781124576,3.9658194963004,1082.0454356718499
ENSG00000099992,,2.27,,1.4922233333333335,2.0578653333333334,-0.163500389,-0.0959690159445297,2.71663769702303,175.46657359884702
ENSG00000099994,,,,,,,,,37.4319336723259
ENSG00000099995,270.2,13.03,3.8307,7.929777999999999,7.064643000000001,-0.087733101,0.0327641749629605,3.53261192976808,313.504885880964
ENSG00000099998,,,,,,,,3.04288026500511,
ENSG00000099999,,8.5,,,,,0.0195896851597485,2.82945468567682,
ENSG00000100003,,2.53,,,,,-0.0129206490619017,3.43437327536426,
ENSG00000100014,,3.33,,2.2830963333333334,3.394701333333334,-0.124036395,-0.0124017753454505,2.93766827006148,159.303783300122
ENSG00000100023,,6.14,3.06335,6.631091666666667,13.58844,-0.06894774,0.0072218061095662,2.99050201993905,
ENSG00000100027,305.3,,,6.748769333333333,,,0.0689166912992996,3.381331529197,193.803975817636
ENSG00000100028,535.8,8.0,4.9899000000000004,15.538826666666665,22.43165666666667,-0.031287451,0.0369242668027941,7.16759324010511,405.22653608423997
ENSG00000100029,202.1,6.78,3.89,7.4796656666666665,8.077962333333334,-0.068804584,0.0349932604787947,3.43979253759098,210.80664949622602
ENSG00000100030,251.5,9.58,1.3322500000000002,7.049734666666667,7.568483333333333,-0.098863797,0.035103396161835,3.97404727028516,286.48265461602904
ENSG00000100031,261.0,4.0,,13.491723333333335,,,-0.0174479439902514,4.70566717030762,
ENSG00000100033,,,,,,,0.137704440722349,2.8536066198379,
ENSG00000100034,290.5,6.53,2.31965,8.182106666666668,,-0.069327006,0.0252099564593045,3.25972257345379,683.658642189871
ENSG00000100036,,3.28,,2.047803,2.3980276666666662,-0.232566248,-0.0279232844400084,2.86032280470005,
ENSG00000100038,176.7,3.33,0.7572,2.4619543333333334,6.695378333333333,,-0.0251077041736928,2.61031152211974,139.040973542381
ENSG00000100053,,2.44,,,,,,2.84334254399986,
ENSG00000100056,,2.74,,1.4979003333333332,2.405879,-0.161913091,-0.051210428491223,,201.64892383914798
ENSG00000100058,,,,,,,,,341.020289659448
ENSG00000100060,279.2,2.53,,,,,,2.60303283910151,
ENSG00000100065,,5.16,,2.435327,21.983810000000002,,-0.0729135048736097,2.95684373872512,
ENSG00000100068,,2.25,,3.6217046666666666,11.231893333333334,-0.174862427,-0.0221073097258432,,118.983519229989
ENSG00000100075,608.0,16.62,4.6331500000000005,,,,0.0636251894070233,8.23095779092782,1498.19977567654
ENSG00000100077,,2.82,,6.385762333333333,5.363046,-0.126970268,0.0104435717800026,,643.591041472787
ENSG00000100078,,7.37,,2.9728396666666668,4.9658896666666665,,,3.80605456478318,
ENSG00000100083,392.6,5.09,1.6385,6.588781999999999,,-0.021341156,0.0369571569529016,3.51517759548628,447.045027308551
ENSG00000100084,361.9,5.47,2.08385,3.0593036666666666,13.707296666666666,-0.114977839,-0.0097280667323708,2.98707001829977,175.169932495647
ENSG00000100092,,,1.67075,7.433265,,-0.057141324,0.0832371817984981,3.37832716821507,511.741707330215
ENSG00000100097,,,,,,,0.0802856946743463,,643.147676186666
ENSG00000100099,402.6,4.11,1.0843,3.529776333333333,5.139414333333334,-0.106192921,0.0119590629811491,2.5322470018992,256.000746772465
ENSG00000100100,,2.78,,8.205292666666667,,,-0.0711264934877222,3.21591371463803,
ENSG00000100101,,,,5.337865666666667,8.197491666666666,-0.12889596,,,188.921058554637
ENSG00000100104,,5.0,1.1202,2.2311796666666672,2.701456333333333,-0.169946122,-0.0270917796185603,2.82504133277182,428.983943323526
ENSG00000100105,36.0,2.25,,1.5572723333333334,3.1884863333333335,-0.233287526,-0.0682834546608088,2.4362259377926,78.03564911994009
ENSG00000100106,,3.39,,9.547638333333333,,,0.0140086449355714,2.60059518059821,251.90774427762997
ENSG00000100109,62.6,3.28,0.6372,1.7434326666666664,2.003059,-0.161170424,-0.0530565255302237,2.71792406260065,138.666136816337
ENSG00000100116,528.3,14.0,,,,,0.0440910820707186,7.77363120156435,1215.69909104065
ENSG00000100124,124.1,5.73,,2.215004,,-0.135474428,-0.0175772447235988,3.40219862629832,
ENSG00000100129,,15.75,3.43975,17.265313333333335,28.37073,-0.052541026,0.0459288712134465,9.70897762142579,866.361671223181
ENSG00000100138,,11.14,4.9059,15.37053,20.6933,-0.057321628,0.0416475042959499,,520.563353060494
ENSG00000100139,228.7,6.09,,3.1197250000000003,,-0.049957276,-0.00322425937077369,3.7132832635203,282.489332281966
ENSG00000100142,589.6,20.73,,,,-0.033292367,0.053669080093954,10.3494328100972,340.992666634964
ENSG00000100146,,,,,1.4729363333333332,,,,
ENSG00000100147,,3.51,,2.241906333333333,4.595824666666667,,0.0290767398005207,2.94820493926849,664.448037385745
ENSG00000100150,,3.45,,,,-0.113045493,0.0285097693737332,2.53406489590853,60.270284907737
ENSG00000100151,,2.9,,6.559258,7.973470333333334,,0.0402260842027005,3.06928666939836,
ENSG00000100154,,,,1.693622666666667,4.890616666666666,-0.15827548,0.0122440436343395,2.943255205429,57.141286876883704
ENSG00000100156,,,,,,,0.100466088517499,,
ENSG00000100162,446.6,5.0,,12.810336666666666,,,0.043997181264396,,144.34060989771498
ENSG00000100167,,,,,20.663103333333332,,0.0560071629515642,3.37845411350706,
ENSG00000100181,,,3.0382499999999997,,,,,,527.296138843426
ENSG00000100191,,,,,,,,3.04927650274984,
ENSG00000100196,,10.42,,6.027489333333333,,-0.080432201,0.0464034090303049,6.58054824850521,681.271398003808
ENSG00000100197,,,,,,,0.102640299137019,3.20872915788314,
ENSG00000100201,365.2,7.41,3.9341,4.787280666666667,6.084475,-0.179166564,0.014962908553783,3.05592780671053,420.797946635248
ENSG00000100206,,,,10.781550666666668,,,0.0378651333098328,,346.867506820803
ENSG00000100207,164.2,3.77,0.7701,1.4816976666666666,2.675492333333333,-0.218944866,-0.0183459830603965,3.55343807285802,276.67330171721403
ENSG00000100209,398.9,3.13,,,,-0.051203381,0.00458071653930769,3.64695450083575,269.889121506626
ENSG00000100211,,5.14,,1.6876936666666669,,-0.142932236,0.0194913249759364,3.43473446292992,
ENSG00000100216,453.2,13.54,6.206300000000001,7.577475333333333,18.289353333333334,-0.050550294,0.0371976810803137,7.49239133945025,367.931495684998
ENSG00000100218,,2.78,,,,,-0.0409554085380736,,
ENSG00000100219,,2.35,0.5774999999999999,1.604663333333333,1.6976563333333334,-0.21495137,-0.0822552803594587,3.18186336595952,239.22385607726397
ENSG00000100220,,11.61,5.1891,6.984107666666667,8.234909666666667,-0.083206982,0.0268231877599305,4.34484504976544,396.660353103729
ENSG00000100221,297.1,6.25,1.7362,3.656178666666667,,-0.082377183,0.029481335181093,3.04212222220087,134.673618219942
ENSG00000100225,341.4,10.71,3.7561999999999998,8.080146666666666,7.9665196666666676,-0.097039661,0.0080926584103353,4.87815662013306,463.538168843349
ENSG00000100226,266.6,6.67,2.22215,8.766554666666666,25.218073333333333,-0.083376369,0.0309416006756594,3.35992455644433,282.366837462252
ENSG00000100227,121.4,4.97,1.28265,,,-0.120516352,0.0235896218302217,2.81744723708112,226.505815553537
ENSG00000100228,,,,,3.7341583333333332,,0.0211488532275597,2.95410750871178,
ENSG00000100234,,10.46,,,,,-0.00411663504330059,8.74662299284211,
ENSG00000100239,,3.23,1.8490000000000002,,,-0.076026754,0.0206885153979941,3.22921871313298,418.175617977941
ENSG00000100241,,4.83,3.7107,8.202490666666668,,,-0.00210917564060872,5.82067106303919,818.1263913497501
ENSG00000100242,,5.4,,9.429741,,,0.0163221790259165,4.17221638058622,279.093327189412
ENSG00000100243,400.7,21.0,7.05035,,,-0.051035952,0.0431960579246079,9.51593442058793,639.041149664732
ENSG00000100246,,3.85,,7.4660079999999995,,-0.140078764,0.00551869745888609,3.42371809543586,
ENSG00000100258,,3.85,,14.553543333333332,,,0.0500538979351735,9.0153161697423,710.311593728619
ENSG00000100263,103.6,2.99,,6.454857333333333,,-0.060148452,-0.000793917375041722,3.30169286799432,89.6865609903959
ENSG00000100266,455.7,5.17,2.031,5.456648666666666,6.449532333333334,-0.097740502,0.0307909822676549,3.27537056980954,267.26006867046
ENSG00000100271,,,,,,,0.0230654023094458,3.84684932629072,
ENSG00000100276,,,,,,,0.0516606233570068,3.08251001093916,
ENSG00000100280,549.7,21.71,3.7343,17.226863333333334,,,0.037033075485959,10.298567298968,799.528198613828
ENSG00000100281,,2.6,0.37039999999999995,1.2265050000000002,1.6284496666666666,-0.187336484,-0.0716980856845071,2.45319206561362,120.53042503869699
ENSG00000100284,,4.8,,7.291598333333333,,-0.057143776,0.0225089444323138,2.89735137690543,171.97266308673198
ENSG00000100285,,9.23,1.2367,4.6425996666666665,2.4869383333333333,-0.089587842,,5.46478091278798,195.045894758014
ENSG00000100288,,2.67,,,,-0.072297542,0.0531773265695064,2.75601567172541,618.902147125589
ENSG00000100290,279.6,,,,,,0.104220515446697,3.40540725849211,
ENSG00000100292,456.4,5.66,,,6.189336666666667,,0.0175880885255802,2.81351699099956,
ENSG00000100294,178.7,4.57,,3.267664,2.623806,-0.160852924,-0.0262532040848138,3.05486424734193,266.022594273155
ENSG00000100296,407.4,6.73,3.33045,10.934958333333332,,-0.039198171,0.0465577437521566,3.3214394643668,368.208508738302
ENSG00000100297,372.4,7.53,2.95765,11.939363333333333,7.708043333333333,-0.027438809,0.0254147123655468,5.32480603847137,352.97744433444296
ENSG00000100299,,,,,,,0.107072865112664,8.27706853367929,
ENSG00000100300,,,,,,,0.0631406383032112,,
ENSG00000100302,,,,,2.430182,,,2.86520360331076,
ENSG00000100304,314.4,8.43,4.05095,4.6756046666666675,9.376193,-0.036410409,0.0212366188076607,3.53873082008957,646.4032764671421
ENSG00000100307,,2.5,,7.801015666666667,,-0.146970602,-0.0488828241806372,2.46804591405348,
ENSG00000100311,,,,0.4710234,1.3620743333333334,,,2.89447154895082,
ENSG00000100314,,,,,,,,2.99827617787597,
ENSG00000100316,363.5,,8.1001,,,,0.0369826317431563,,1103.7803863447198
ENSG00000100319,,5.14,,27.139043333333333,11.600538,,0.047531296700728,3.89852604896807,
ENSG00000100320,,5.23,2.76685,3.2336709999999997,,-0.124885356,0.0235495125347676,2.88061116732043,355.81002392063994
ENSG00000100321,,,,,,,0.0169979720804388,,
ENSG00000100324,,3.85,,3.091302,7.756975000000001,-0.101942953,0.0273032881260928,2.70741530096296,1244.36152025975
ENSG00000100325,215.2,10.32,2.7737,7.877611666666667,,-0.095303954,0.0315493087014204,4.10973624375012,471.768717230335
ENSG00000100330,250.3,3.23,0.5575,2.2235476666666667,2.7680286666666665,-0.167096906,-0.0395913655481827,2.37395634958013,220.511573972256
ENSG00000100335,,3.33,0.839,1.5753416666666666,3.1268043333333337,-0.138394628,-0.0532857563239426,,135.874231153004
ENSG00000100336,,,,1.5623386666666665,,-0.213619916,-0.13175438244361,,375.066973528958
ENSG00000100341,,,,,6.311911666666666,,,,
ENSG00000100342,,,,3.377437666666667,,-0.14026208,,5.68294263796569,
ENSG00000100344,,2.99,,,15.689279999999998,,0.00893827852124081,2.57036143698149,
ENSG00000100345,737.7,16.42,4.92135,,,-0.075111017,0.0521761645690673,6.48224456082199,214.51928021224498
ENSG00000100346,,,,4.955556666666666,3.9185649999999996,,,,
ENSG00000100347,607.1,10.67,,7.160168333333334,8.743373,-0.082010014,0.0299602456254459,4.85190511739627,606.237080756726
ENSG00000100348,617.0,11.43,,34.17284333333333,,-0.027048124,0.0789085622251969,6.21585748754705,649.23496378748
ENSG00000100350,,9.92,3.49505,2.783317333333333,10.855288,-0.038825752,0.0287826678045561,6.56528977171648,278.638836966584
ENSG00000100351,,,,3.6614606666666667,,-0.045033482,,,567.461928447601
ENSG00000100353,314.1,10.74,4.391349999999999,12.581433333333335,8.676706999999999,-0.096952512,0.0362722021005327,4.55807851270224,439.15720596582395
ENSG00000100354,138.9,3.28,0.45405,1.8874866666666668,1.8625583333333333,-0.170661817,0.0179703729086236,2.3793719743207,131.679915152997
ENSG00000100359,623.2,4.67,,,,-0.032170161,0.0445293953947604,6.25103286465743,1130.06950771938
ENSG00000100360,,4.33,,,14.57746,,0.029558834683778,4.05943850548111,
ENSG00000100362,,,,,,,0.0768139518982363,,
ENSG00000100364,,8.0,,4.942684,,-0.129581156,0.0425067263324477,4.12608902793958,
ENSG00000100368,318.5,,,6.726493666666667,,-0.162467875,,,
ENSG00000100372,406.6,3.77,,3.3033076666666665,4.816442666666666,-0.118920164,0.0434981151076651,2.82509911074322,569.310679674132
ENSG00000100376,216.7,2.94,1.915,8.183832666666667,6.8955123333333335,-0.053069605,0.037542535233051,2.60081541972976,627.404903213273
ENSG00000100379,,10.46,,3.4960876666666665,,,0.0505714713261412,4.50655120466151,
ENSG00000100380,1255.5,14.25,8.023,20.21153,,-0.070425832,0.0400696332421921,11.3351546874709,816.643185662534
ENSG00000100385,,,,,,,,3.50852538118392,
ENSG00000100387,814.2,10.59,,30.493683333333337,,-0.041987374,0.0377742458899256,6.49073588852756,415.41720728533403
ENSG00000100393,127.0,3.7,0.5374,1.2132326666666666,1.988664,-0.206571198,-0.0755413300446462,2.54030420529771,105.816001600373
ENSG00000100395,205.4,7.0,2.427,4.127106,6.706403333333334,-0.082476987,-7.33377137809278e-05,2.78082300917824,265.17585327422995
ENSG00000100399,,,,,,,,2.54649288640511,
ENSG00000100401,512.7,8.0,3.4203,9.005321333333333,,-0.03803523,0.0356978239590717,3.05515128870631,300.883174336412
ENSG00000100403,257.8,9.29,3.43185,10.076843333333334,,-0.080440526,0.032551171910472,3.907690650688,797.681580850681
ENSG00000100410,206.0,3.77,2.4324000000000003,5.419957666666668,5.955545,-0.145617895,0.00824950195967444,3.49482845994358,206.753862085982
ENSG00000100412,517.3,8.0,4.0708,,,-0.110185822,0.0422166662366348,8.98170892739215,439.399854435261
ENSG00000100413,80.2,4.7,2.2571,3.2138023333333336,7.243625333333334,-0.107536625,0.00320896326961211,2.82463002638677,141.418447441464
ENSG00000100416,,3.39,1.0840999999999998,6.1575973333333325,,,0.00653770777389465,2.97780054505751,111.007470734451
ENSG00000100417,374.6,7.35,,7.661129333333332,,-0.062591574,0.0464272892930248,3.76539118003936,354.37070165377196
ENSG00000100418,,12.0,3.7268,6.532585000000001,13.755017666666665,,0.033704377105452,4.99835231423527,
ENSG00000100422,536.1,7.4,,3.0918500000000004,,-0.11715414,0.0190869271453028,3.53542734008098,
ENSG00000100425,81.2,2.6,0.4535,1.921773,1.8567989999999999,-0.170180025,-0.0942259479893416,2.50894609879702,102.01160355591999
ENSG00000100426,160.6,2.47,0.92355,1.8391083333333336,2.6400813333333333,-0.177389651,-0.048422520951004,2.43973318887447,
ENSG00000100427,,,,,,,0.0213164053709226,,
ENSG00000100429,,2.74,,,,,0.0769332898238771,3.67680293005777,664.0007420729941
ENSG00000100439,,7.65,,6.223735666666666,,-0.061041362,0.0617430915549694,3.80469418282096,394.232579798252
ENSG00000100441,,3.7,1.2903,2.636791333333333,4.880924666666666,-0.073639463,0.0204178444222433,2.61328224427883,218.615035358479
ENSG00000100442,1136.2,3.13,,,,,0.0515684767008271,11.0817043123597,1177.45842163235
ENSG00000100445,,6.67,,10.074180333333333,,,0.0365302573135174,5.28089962592002,557.356856361051
ENSG00000100461,210.5,5.33,1.03505,2.5304723333333334,3.9939146666666665,-0.117910724,0.00949874138516561,2.62788392639932,606.039614640531
ENSG00000100462,372.1,14.3,4.4441,7.509805666666666,7.178521333333333,-0.036902017,0.0445306638935204,4.77745982251171,722.6032853594569
ENSG00000100473,744.9,,,,,-0.0327929,0.0292295975802404,,3319.84528010243
